edge_id,u,v,key,length,highway,geometry
564,11929997694,11929997695,0,26.97941483677416,tertiary,"LINESTRING (77.6900157 12.8172935, 77.6901681 12.8171017)"
565,11929997694,11929997701,0,205.956721378415,tertiary,"LINESTRING (77.6900157 12.8172935, 77.6888526 12.8187579)"
566,11929997695,9780811233,0,68.11408673281788,residential,"LINESTRING (77.6901681 12.8171017, 77.6899158 12.8169319, 77.6898655 12.8168946, 77.6898193 12.8168669, 77.6897816 12.8168495, 77.6896263 12.8168028)"
567,11929997695,11929997694,0,26.97941483677416,tertiary,"LINESTRING (77.6901681 12.8171017, 77.6900157 12.8172935)"
568,11929997695,11929997696,0,32.5696193434754,tertiary,"LINESTRING (77.6901681 12.8171017, 77.690352 12.8168701)"
569,11929997696,11010072963,0,129.99155418460927,residential,"LINESTRING (77.690352 12.8168701, 77.6899047 12.8165428, 77.6899 12.81651, 77.6899103 12.816469, 77.6899826 12.816297, 77.690017 12.8162655, 77.6900525 12.8162292, 77.6901281 12.8161581, 77.6901598 12.8161268, 77.690196 12.8160993, 77.6902247 12.8160781, 77.6902599 12.8160574)"
570,11929997696,11929997695,0,32.5696193434754,tertiary,"LINESTRING (77.690352 12.8168701, 77.6901681 12.8171017)"
571,11929997696,11929997697,0,72.81182720455428,tertiary,"LINESTRING (77.690352 12.8168701, 77.6907632 12.8163524)"
572,11929997697,11010072963,0,63.69951273443941,residential,"LINESTRING (77.6907632 12.8163524, 77.6905918 12.8162423, 77.6902599 12.8160574)"
573,11929997697,11929997696,0,72.81182720455428,tertiary,"LINESTRING (77.6907632 12.8163524, 77.690352 12.8168701)"
574,11929997697,11929997699,0,60.366968056280484,tertiary,"LINESTRING (77.6907632 12.8163524, 77.6908643 12.8162252, 77.6911096 12.8159274)"
575,11929997699,1814895833,0,54.3823753270283,tertiary,"LINESTRING (77.6911096 12.8159274, 77.6911722 12.8158188, 77.6913318 12.8154892)"
576,11929997699,11929997697,0,60.366968056280484,tertiary,"LINESTRING (77.6911096 12.8159274, 77.6908643 12.8162252, 77.6907632 12.8163524)"
577,11929997699,11929997702,0,13.348731032437081,tertiary_link,"LINESTRING (77.6911096 12.8159274, 77.6912112 12.8159952)"
578,11929997701,6749327457,0,10.843781042411399,tertiary,"LINESTRING (77.6888526 12.8187579, 77.6888027 12.8187677, 77.6887643 12.8187738, 77.6887541 12.8187741)"
579,11929997701,11929997694,0,205.956721378415,tertiary,"LINESTRING (77.6888526 12.8187579, 77.6900157 12.8172935)"
580,11929997701,14100775640,0,102.93758063689738,tertiary,"LINESTRING (77.6888526 12.8187579, 77.6888062 12.8187131, 77.6885049 12.8184219, 77.6884561 12.8183769, 77.688317 12.8181477, 77.6882061 12.8181041)"
581,11929997702,11929990235,0,349.6434529388187,tertiary,"LINESTRING (77.6912112 12.8159952, 77.6909157 12.8164035, 77.6904888 12.8169431, 77.6903111 12.8171736, 77.6901536 12.8173746, 77.6895794 12.8180957, 77.6892575 12.8184963)"
582,11929997702,11929997699,0,13.348731032437081,tertiary_link,"LINESTRING (77.6912112 12.8159952, 77.6911096 12.8159274)"
583,12836773106,7260445517,0,189.0504867845126,tertiary,"LINESTRING (77.6931772 12.8141269, 77.6932976 12.8139746, 77.6935128 12.813702, 77.6941965 12.812748)"
584,12836773106,9780799602,0,89.52285477271735,tertiary,"LINESTRING (77.6931772 12.8141269, 77.6931175 12.8142025, 77.6926732 12.8147646)"
585,12836773106,11903068261,0,17.5544356504373,trunk_link,"LINESTRING (77.6931772 12.8141269, 77.6930594 12.8140186)"
586,13128325122,13128325125,0,78.75544155179344,residential,"LINESTRING (77.6981637 12.8161717, 77.6984507 12.816122, 77.6984829 12.8160514, 77.6988218 12.8159463)"
587,13128325125,5018297467,0,123.22604784551062,residential,"LINESTRING (77.6988218 12.8159463, 77.6988664 12.8160383, 77.6990032 12.8162017, 77.698971 12.8168176, 77.698972 12.8169964)"
588,13128325125,9903259298,0,33.77276941012589,residential,"LINESTRING (77.6988218 12.8159463, 77.6986887 12.8156717)"
589,13128325125,13128325122,0,78.75544155179344,residential,"LINESTRING (77.6988218 12.8159463, 77.6984829 12.8160514, 77.6984507 12.816122, 77.6981637 12.8161717)"
590,13516244092,13516244094,0,71.59436674997042,tertiary_link,"LINESTRING (77.689454 12.8113236, 77.6895537 12.8113406, 77.6897973 12.8108499)"
591,13516244094,1814895779,0,105.2933143583511,tertiary_link,"LINESTRING (77.6897973 12.8108499, 77.689765 12.8108316, 77.6888749 12.8105565)"
592,13516244094,13516244092,0,71.59436674997042,tertiary_link,"LINESTRING (77.6897973 12.8108499, 77.6895537 12.8113406, 77.689454 12.8113236)"
593,13516244094,13516244096,0,211.12306258237663,tertiary_link,"LINESTRING (77.6897973 12.8108499, 77.6900435 12.8109249, 77.6905485 12.8111202, 77.6909203 12.8112708, 77.6913026 12.8114379, 77.6915963 12.8115722)"
594,13516244095,13516244096,0,83.49692777589216,tertiary_link,"LINESTRING (77.6911749 12.8122007, 77.6915963 12.8115722)"
595,13516244096,1814895880,0,230.59477124740738,tertiary_link,"LINESTRING (77.6915963 12.8115722, 77.6917176 12.8116277, 77.6922331 12.8118852, 77.6926354 12.8120369, 77.6926842 12.8120604, 77.693027 12.8122252, 77.6931269 12.8122616, 77.693538 12.8124116)"
596,13516244096,13516244094,0,211.12306258237663,tertiary_link,"LINESTRING (77.6915963 12.8115722, 77.6913026 12.8114379, 77.6909203 12.8112708, 77.6905485 12.8111202, 77.6900435 12.8109249, 77.6897973 12.8108499)"
597,13516244096,13516244095,0,83.49692777589216,tertiary_link,"LINESTRING (77.6915963 12.8115722, 77.6911749 12.8122007)"
598,13757824083,1814804308,0,91.91475775867431,residential,"LINESTRING (77.6861042 12.8250892, 77.6861123 12.8249934, 77.6861236 12.824263)"
599,13757824083,1814804309,0,10.521509211109748,residential,"LINESTRING (77.6861042 12.8250892, 77.6860962 12.8251835)"
600,13757824083,13757824084,0,43.853968320190205,residential,"LINESTRING (77.6861042 12.8250892, 77.6865036 12.8250269)"
601,13757824084,1814889209,0,56.82613232098327,residential,"LINESTRING (77.6865036 12.8250269, 77.6865009 12.8250734, 77.6864902 12.8252146, 77.6864824 12.8255374)"
602,13757824084,1814889237,0,89.35961224778582,residential,"LINESTRING (77.6865036 12.8250269, 77.6865092 12.8249306, 77.6865242 12.8243668, 77.6865079 12.8242245)"
603,13757824084,13757824083,0,43.853968320190205,residential,"LINESTRING (77.6865036 12.8250269, 77.6861042 12.8250892)"
604,14100775640,1814895801,0,451.65510796049114,tertiary,"LINESTRING (77.6882061 12.8181041, 77.6876797 12.8176616, 77.687491 12.8174905, 77.6874387 12.817443, 77.6870105 12.8170549, 77.6869643 12.8170131, 77.6869295 12.8169815, 77.6859715 12.816113, 77.6851414 12.8153537)"
605,14100775640,6749327457,0,99.17356914618726,tertiary,"LINESTRING (77.6882061 12.8181041, 77.6882223 12.8182737, 77.6884173 12.8184341, 77.6887233 12.8187391, 77.6887541 12.8187741)"
606,14100775645,1964047107,0,5.598762863954415,tertiary,"LINESTRING (77.6892968 12.8189986, 77.6893302 12.8189602)"
607,14100775645,1964047107,1,19.702565553711096,tertiary,"LINESTRING (77.6892968 12.8189986, 77.6893567 12.8190106, 77.6893972 12.8189936, 77.6893696 12.8189724, 77.6893302 12.8189602)"
608,14100775650,1964047108,0,97.65195751915833,tertiary,"LINESTRING (77.6892297 12.8189758, 77.6888182 12.8194274, 77.6886829 12.819575, 77.6886747 12.8196015, 77.688684 12.8196491)"
609,14100775650,14100775645,0,7.704310682142928,tertiary,"LINESTRING (77.6892297 12.8189758, 77.6892968 12.8189986)"
610,14100775651,11924857524,0,295.5430888579395,tertiary,"LINESTRING (77.6889149 12.8188695, 77.6886192 12.8191975, 77.6883822 12.819446, 77.6883755 12.819453, 77.6879297 12.8199203, 77.6877249 12.8200406, 77.6874518 12.8203642, 77.6871348 12.8206982, 77.6870465 12.8207912)"
611,14100775651,14100775650,0,36.12050862186338,tertiary,"LINESTRING (77.6889149 12.8188695, 77.6892297 12.8189758)"
